full_name,H,diameter,albedo,epoch,e,a,q,i,ad,moid,condition_code,rms
     C/1959 X1 (Mrkos),,,,2437072.5,0.9999887707362004,111604.9329201001,1.253241233083492,19.6361634078066,223208.6125989671,0.455803,,0.20495
     C/1959 Y1 (Burnham),,,,2437028.5,1.000297762958443,-1694.000993173434,0.5044107473328405,159.600858870359,,0.194728,,1.1105
     C/1960 B1 (Burnham),,,,2436988.5,0.9998319871074433,6968.371766505888,1.170776296902189,69.4997738088619,13935.57275671488,0.786158,,0.32237
     C/1960 M1 (Humason),,,,2437245.5,1.000333309647848,-12803.52870793727,4.267539644853636,125.4739352815224,,3.44564,,0.47445
     C/1960 Y1 (Candy),,,,2437308.5,0.9303366228665144,15.02537908325066,1.046718649650078,151.174695204052,29.00403951685124,0.15216,9.0,0.13827
     C/1961 O1 (Wilson-Hubbard),,,,2437565.5,0.999919124121754,496.1360618056086,0.0401254397280461,24.21215784526208,992.2319981714892,0.367285,,0.19434
     C/1961 R1 (Humason),,,,2438161.5,0.9896140999299065,205.4198207618089,2.133469730848697,153.277926348577,408.7061717927691,1.2247,,0.43989
     C/1961 T1 (Seki),,,,2437615.5,0.9921500249394626,86.77759004342869,0.6812019176544553,155.7128581168566,172.8739781692029,0.0841273,6.0,0.37343
     C/1962 C1 (Seki-Lines),,,,2437814.5,1.000004460412146,-7039.189218761485,0.0313976850899117,65.01448207761743,,0.140878,,0.7805
     C/1962 H1 (Honda),,,,2437796.5,1.0,,0.6530851148458818,72.8729631396983,,0.0118501,,0.30542
     C/1963 A1 (Ikeya),,,,2438145.5,0.9933842474710544,95.55069898115204,0.6321397784270697,160.6488370387985,190.4692581838771,0.236427,3.0,0.36804
     C/1963 F1 (Alcock),,,,2438164.5,0.9979195023895624,738.8042234190432,1.537080421404611,86.21879340953434,1476.071366416682,0.632296,,0.32405
     C/1963 R1 (Pereyra),,,,2438327.5,0.9999449154648058,91.14946258545557,0.0050209257797214,144.5948157082143,182.2939042451314,0.555616,5.0,0.34811
     C/1964 L1 (Tomita-Gerber-Honda),,,,2438628.5,0.995931673140822,122.9892914718088,0.5003606378860337,161.8322670371411,245.4782223057316,0.158206,,0.43544
     C/1964 N1 (Ikeya),,,,2438604.5,0.9852990882609368,55.89732893566899,0.8217416991326463,171.9194374096599,110.9729161722053,0.0406543,6.0,0.47662
     C/1964 P1 (Everhart),,,,2438682.5,0.9964961876654772,359.4024014707089,1.259278567330183,67.96901184538898,717.5455243740877,0.278269,,0.37111
     C/1965 S1-A (Ikeya-Seki),,,,2439040.5,0.999915,91.6,0.007786,141.8642,183.192214,,,
     C/1965 S1-B (Ikeya-Seki),,,,2439040.5,0.999925,103.7066667,0.007778,141.861,207.4055553,,,
     C/1965 S2 (Alcock),,,,2439044.5,1.000344770029224,-3753.106898135841,1.293958774951322,65.01079911557514,,0.361573,,0.63757
     C/1966 P1 (Kilston),,,,2439377.5,0.9994802490474536,4588.291435143723,2.384768843976003,40.26453558158772,9174.19810144347,1.41655,,0.50274
     C/1966 P2 (Barbon),,,,2439381.5,0.9981100105532956,1068.123027826723,2.018741250374431,28.70761554007354,2134.227314403071,1.09122,,0.44888
     C/1966 R1 (Ikeya-Everhart),,,,2439391.5,1.000046376510125,-19014.6526853997,0.8818332327890895,48.27887562781181,,0.0770385,,0.68622
     C/1966 T1 (Rudnicki),,,,2439448.5,1.000390185164211,-1074.385462945797,0.4192092682853801,9.07980814275576,,0.000624247,,0.728
     C/1967 C1 (Seki),,,,2439535.5,0.999902934388138,4712.068054059378,0.457379768802979,106.4684260317953,9423.678728349953,0.476282,,0.82105
     C/1967 C2 (Wild),,,,2439556.5,1.0,,1.327154232154989,99.10507629044324,,0.346365,,0.82637
     C/1967 M1 (Mitchell-Jones-Gerber),,,,2439694.5,1.0,,0.1782497333279935,56.70804289838751,,0.358701,,0.55125
     C/1967 Y1 (Ikeya-Seki),,,,2439933.5,0.9991563598464096,2011.021687350583,1.696578645190065,129.3153394848853,4020.346796055976,1.06751,,0.48904
     C/1968 H1 (Tago-Honda-Yamamoto),,,,2439993.5,0.996216152871532,179.8107940653798,0.6803765567918421,102.170260827142,358.9412115739677,0.16349,,0.7473
     C/1968 L1 (Whitaker-Thomas),,,,2440039.5,1.0,,1.234006210401463,61.76736765379164,,0.22212,,0.87334
     C/1968 N1 (Honda),,,,2440103.5,1.000716341929664,-1619.950395726935,1.160438392435118,143.2382540575698,,0.616517,,0.48176
     C/1968 Q1 (Bally-Clayton),,,,2440118.5,1.0,,1.771093642403217,93.16937674429784,,0.828435,,0.62741
     C/1968 Q2 (Honda),,,,2440151.5,1.0,,1.099008155660729,127.9125237981974,,0.522311,,0.51422
     C/1968 U1 (Wild),,,,2440153.5,0.9999357667285168,40525.05630833709,2.603056943720637,135.132950073001,81047.50955973046,1.98457,,0.51369
     C/1968 Y1 (Thomas),,,,2440266.5,0.9953022373666104,705.8886953773932,3.316097536476139,45.22934648663867,1408.46129321831,2.69991,,0.66096
     C/1969 O1-A (Kohoutek),,,,2440680.5,0.999125,1964.6685714,1.719085,86.3128,3927.6180579,,,
     C/1969 P1 (Fujikawa),,,,2440479.5,1.0,,0.7739190138811818,8.92520148862098,,0.0109357,,0.75614
     C/1969 T1 (Tago-Sato-Kosaka),,,,2440607.5,0.9999261768154586,6402.315951414598,0.4726393519736965,75.81774999845335,12804.15926347722,0.000573579,,0.45717
     C/1969 Y1 (Bennett),,,,2440688.5,0.9962932802768788,145.039330295332,0.5376201462339973,90.03981104585797,289.5410404444301,0.468979,,0.76872
     C/1970 B1 (Daido-Fujikawa),,,,2440621.5,1.000019131986975,-3436.43407996923,0.0657458120580609,100.1828069273288,,0.719953,,0.60043
     C/1970 K1 (White-Ortiz-Bolelli),,,,2440735.5,0.9999491097153224,173.7867690154248,0.0088440581484023,138.952248874754,347.5646939727012,0.490143,,0.82894
     C/1970 N1 (Abe),,,,2440870.5,1.000036917060185,-30136.21715089944,1.112540542309455,126.7199098159451,,0.615955,,0.5203
     C/1970 U1 (Suzuki-Sato-Seki),,,,2440890.5,1.0,,0.405492588951436,60.78505008715096,,0.519232,,0.73123
     C/1971 E1 (Toba),,,,2441079.5,1.000977557448894,-1261.66097023244,1.233346079429477,109.6842366415511,,0.281356,,0.75289
     C/1971 M1 (Edwards),,,,2441136.5,1.0,,2.881428578749651,97.14923648416678,,2.08325,,1.1127
     C/1972 E1 (Bradfield),,,,2441431.5,0.9981407981213752,498.7184341668502,0.9272182497077516,123.6926884485779,996.5096500839926,0.358281,,0.57921
     C/1972 F1 (Gehrels),,,,2441534.5,0.997885987019788,1549.882081043533,3.276470837124134,175.6107452139865,3096.487691249941,2.26422,,0.58943
     C/1972 L1 (Sandage),,,,2441601.5,1.00634381107676,-674.0019050598783,4.275740751076174,79.3680602292075,,3.63757,,0.60106
     C/1972 U1 (Kojima),,,,2441701.5,1.001042511509785,-2059.482629497485,2.147034345453323,141.8555582082213,,1.20078,,0.5638
     C/1972 X1 (Araya),,,,2441860.5,0.9994972513282409,9668.52814727857,4.860839683910214,113.0899588614154,19332.19545487323,4.54899,,0.36936
     C/1973 A1 (Heck-Sause),,,,2441743.5,1.000573187341504,-4380.958906277203,2.511110188727399,138.6301497499886,,1.52726,,0.57756
     C/1973 D1 (Kohoutek),,,,2441792.5,0.9987497307459786,1105.378577129889,1.382020849039407,121.5980626538528,2209.375133410738,0.835185,,0.55879
     C/1973 E1 (Kohoutek),,,,2442022.5,1.000007809885518,-18236.50704838456,0.1424250322974156,14.3041449344601,,0.029043,,0.60804
     C/1973 H1 (Huchra),,,,2441832.5,0.9729413418634796,88.11374311843913,2.384239652171013,48.32962519850134,173.8432465847073,1.61894,6.0,0.69559
     C/1973 N1 (Sandage),,,,2442105.5,1.000225701128461,-21320.45783684162,4.812051393080041,137.4036266401655,,4.08374,,0.95613
     C/1973 W1 (Gibson),,,,2442129.5,1.000460502403451,-8343.718944462342,3.842302627644287,108.0646651988348,,3.03963,,0.30592
     C/1974 C1 (Bradfield),,,,2442157.5,0.999734032997065,1891.926449340546,0.5031900075045974,61.28458066033681,3783.349708673587,0.444052,,0.6687
     C/1974 F1 (Lovas),,,,2442514.5,0.9997974850797962,14870.37985919716,3.011473790586171,50.64840730503181,29737.74824460374,2.45542,,0.5108
     C/1974 O1 (Cesco),,,,2442280.5,0.9793820502573028,66.58728950439095,1.372893388503958,173.158462853305,131.801685620278,0.366187,7.0,0.43659
     C/1974 V1 (van den Bergh),,,,2442486.5,1.003665020178786,-1642.329255504068,6.019169861633006,60.85617054614717,,5.10694,,0.43628
     C/1974 V2 (Bennett),,,,2442370.5,0.999910263666842,9635.426689763874,0.8646478595532839,134.8270076445731,19269.9887316682,0.035567,,0.65778
     C/1975 E1 (Bradfield),,,,2442574.5,1.001406387646928,-865.2988935698964,1.21694567481709,55.24387883063348,,0.74345,,0.61062
     C/1975 N1 (Kobayashi-Berger-Milon),,,,2442633.5,1.000091759247564,-4637.8336055843,0.4255641219754202,80.78130071232948,,0.258689,,0.64525
     C/1975 T1 (Mori-Sato-Fujikawa),,,,2442764.5,0.9974574507630244,630.8368476814054,1.603933745728527,91.60772120237024,1260.069761617082,1.02501,,0.61374
     C/1975 T2 (Suzuki-Saigusa-Mori),,,,2442716.5,0.985601400550175,58.20377016200999,0.8380527730324591,118.232772184739,115.5694875509875,0.0998636,6.0,0.75123
     C/1975 V1-A (West),,,,2442908.5,1.000016087612074,-12220.27033136355,0.1965949685310734,43.07404350452942,,0.554741,,0.7206
     C/1975 V2 (Bradfield),,,,2442768.5,1.000015384247748,-14217.18567459166,0.218720706696388,70.62616034845553,,0.796211,,0.70013
     C/1975 X1 (Sato),,,,2442765.5,1.001508000860778,-572.9243483803416,0.8639704105182059,93.95712190458552,,0.0294058,,0.8858
     C/1976 D1 (Bradfield),,,,2442845.5,0.9934253258175996,128.9482333223584,0.8477926204906571,46.83093509134207,257.0486740242262,0.0142453,,0.86955
     C/1976 D2 (Schuster),,,,2442967.5,1.001119473822938,-6145.36091414294,6.879570675889903,112.0269064312303,,5.89944,,0.38196
     C/1976 E1 (Bradfield),,,,2442849.5,0.9998706957617284,5245.712828456872,0.6782929014758708,147.7782128671691,10490.74736401227,0.19019,,1.4038
     C/1976 J1 (Harlan),,,,2442956.5,0.9997424038044463,6090.35137077217,1.568851342695225,38.80562820444288,12179.13389020164,0.565211,,0.70969
     C/1976 U1 (Lovas),,,,2443179.5,1.003668373896987,-1596.751643779466,5.857482050011569,86.62865480500723,,5.32459,,0.59364
     D/1977 C1 (Skiff-Kosai),,,,2443197.5,0.2591711212170127,3.846712191009733,2.849755479466589,3.201388343517217,4.843668902552877,1.8665,7.0,0.12052
     C/1977 D1 (Lovas),,,,2443268.5,1.003403581752244,-1679.405282318083,5.715993173519972,64.52228501434335,,4.85103,,0.54599
     C/1977 H1 (Helin),,,,2443255.5,0.9999924884560688,148777.2588863746,1.117546916071029,43.19493843748117,297553.4002258332,0.442445,,0.95021
     C/1977 R1 (Kohler),,,,2443448.5,0.9995493480893816,2198.096722725135,0.9905764878202094,48.71186547368851,4395.202868962449,0.00879713,,0.64995
     C/1977 V1 (Tsuchinshan),,,,2443513.5,0.9993960687653128,5966.223620642705,3.603188797635113,168.5487062776265,11928.84405248778,2.62414,,0.55025
     C/1978 A1 (West),,,,2443593.5,1.002695108937016,-2080.153010847891,5.606238969896822,116.9210445079933,,4.63017,,0.52503
     C/1978 C1 (Bradfield),,,,2443562.5,1.0,,0.4365735880611376,51.08672373009114,,0.419826,,0.50589
     C/1978 G2 (McNaught-Tritton),,,,2443748.5,1.004626711956858,-1358.272229267541,6.284334363820212,153.1809567823259,,5.34909,,0.21209
     C/1978 H1 (Meier),,,,2443855.5,1.000849678502475,-1337.59564865687,1.136526267667807,43.7613810065378,,0.330389,,0.58384
     D/1978 R1 (Haneda-Campos),,,,2443773.5,0.6652372694513079,3.290147809411549,1.101418864587408,5.947351676725304,5.47887675423569,0.134921,6.0,0.70003
     C/1978 R3 (Machholz),,,,2443814.5,1.000281438614087,-6294.758943435661,1.771588233052446,130.6364263806672,,0.942073,,0.6567
     C/1978 T1 (Seargent),,,,2443796.5,0.9983332473562874,221.9141236026897,0.3698759521919549,67.82827521718407,443.4583712531875,0.59916,,0.65821
     C/1978 T3 (Bradfield),,,,2443800.5,0.999999211314187,547482.5766629782,0.4317917410740108,138.2678564281347,1094964.721534215,0.229272,,0.98187
     C/1979 M1 (Bradfield),,,,2444088.5,1.000032140854782,-12856.43385310782,0.4132167734883136,136.2287207444014,,0.358649,,0.98578
     C/1979 M3 (Torres),,,,2444069.5,1.001024344919965,-4575.484904733566,4.686874718540132,92.178306499438,,3.68339,,0.61144
     C/1979 Q1 (SOLWIND),,,,2444116.449,1.0,,0.0048,141.456,,,,
     C/1979 S1 (Meier),,,,2444179.5,0.9729983601237788,53.03226659622334,1.431958164450982,67.07939296523126,104.6325750279957,0.829045,5.0,0.86557
     C/1979 Y1 (Bradfield),,,,2444263.5,0.9880381363652364,45.58664557893659,0.5453012379815432,148.6025329128723,90.62798991989165,0.0671385,6.0,0.85945
     C/1980 E1 (Bowell),,,,2444972.5,1.057732866190401,-58.26732824709546,3.363939864961739,1.661741742960259,,2.35052,,0.60588
     C/1980 L1 (Torres),,,,2444445.5,1.000179498734231,-14395.12652321692,2.58390699001187,73.14805939142283,,1.63388,,0.4671
     C/1980 O1 (Cernis-Petrauskas),,,,2444480.5,1.0,,0.5228969332008477,49.06823467734265,,0.435453,,0.96629
     C/1980 R1 (Russell),,,,2444525.5,1.001824915619049,-1157.557625769616,2.112444991216334,128.7065269601819,,1.40873,,0.79768
     C/1980 V1 (Meier),,,,2444618.5,0.9945974719402652,281.2560430033608,1.519493664295616,100.985508487787,560.9925923424261,1.20875,,0.78624
     C/1980 Y1 (Bradfield),,,,2444630.5,0.9997253771673678,946.1102111516036,0.259823466168743,138.5851793695298,1891.960598837039,0.600661,,0.75197
     C/1980 Y2 (Panther),,,,2444661.5,0.9986571433516916,1234.075621500838,1.657186652847665,82.64612769436714,2466.494056348828,1.18025,,0.64297
     C/1981 B1 (SOLWIND),,,,2444631.6,1.0,,0.00792,140.676,,,,
     C/1981 G1 (Elias),,,,2444992.5,1.001402143036618,-3382.426552361667,4.74264583726577,115.3003461297872,,3.99904,,0.41779
     C/1981 H1 (Bus),,,,2444756.5,0.9988615388734174,2159.137236031907,2.458093810179234,160.6636796929077,4315.816378253635,1.45931,,0.72849
     C/1981 M1 (Gonzalez),,,,2444823.5,0.9993513433653152,3597.566450393846,2.333585346767921,107.1448678549008,7192.799315440924,1.32138,,0.65633
     C/1981 O1 (SOLWIND),,,,2444805.836,1.0,,0.00612,141.706,,,,
     C/1981 V1 (SOLWIND),,,,2444913.032,1.0,,0.0045,143.847,,,,
     C/1981 W1 (SOLWIND),,,,2444929.11,1.0,,0.0048,135.48,,,,
     C/1982 M1 (Austin),,,,2445217.5,0.9993961712201156,1072.84084563687,0.6478121788309483,84.49498334186687,2145.033879094909,0.293237,,0.77931
     C/1983 H1 (IRAS-Araki-Alcock),,9.2,0.02,2445467.5,0.989887820877704,98.03435675076732,0.9913409756028386,73.25137867780242,195.0773725259318,0.00583558,4.0,0.77369
     C/1983 J1 (Sugano-Saigusa-Fujikawa),,,,2445469.5,0.999901547872362,4784.905649622367,0.47108414175259,96.62288425333152,9569.340215102982,0.0485751,,0.81865
     C/1983 J2 (IRAS),,,,2445484.5,0.9947161240391228,268.1105994065399,1.416663151060624,152.1734647460445,534.8045356620191,0.514116,,0.69635
     C/1983 N1 (IRAS),,,,2445694.5,0.999369618581692,3835.86420759112,2.418057519618018,138.832958703017,7669.310357662623,1.77587,,0.52875
     C/1983 N2 (SOLWIND),,,,2445523.39,1.0,,0.0049,142.23,,,,
     C/1983 O1 (Cernis),,,,2445833.5,1.001526423823479,-2173.674289284379,3.317948219647231,134.6953030232434,,2.3266,,0.59247
     C/1983 O2 (IRAS),,,,2445755.5,1.000129774918284,-17374.67364222925,2.254796852132014,120.7360090973635,,1.31289,,0.70105
     C/1983 R1 (Shoemaker),,,,2445673.5,1.000199231156927,-16789.10132419622,3.344912080584129,137.5972577774534,,2.33792,,0.66051
     C/1983 S2 (SOLWIND),,,,2445602.688,1.0,,0.00753,143.987,,,,
     C/1984 A1 (Bradfield 1),,,,2445755.5,0.9523151691976424,28.46797339795019,1.357490494767276,51.80056575868125,55.57845630113309,0.478614,6.0,0.5162
     C/1984 K1 (Shoemaker),,,,2446470.5,1.000722750789815,-3730.894921487908,2.696507251222518,116.6654291977496,,1.98437,,0.60346
     C/1984 N1 (Austin),,,,2445956.5,0.999848381661095,1921.159758345406,0.2912830513314226,164.1531608541596,3842.028233639481,0.236468,,0.879
     C/1984 O2 (SOLWIND),,,,2445910.056,1.0,,0.01541,136.386,,,,
     C/1984 Q1 (SOLWIND),,,,2445935.72,1.0,,0.0049,144.14,,,,
     C/1984 R1 (SOLWIND),,,,2445960.92,1.0,,0.1051,36.92,,,,
     C/1984 S1 (Meier),,,,2445966.5,0.9989803221394052,840.0769521932168,0.856607869347438,145.6144830890252,1679.297296517086,0.0439605,,1.2937
     C/1984 U1 (Shoemaker),,,,2446231.5,0.9944083726612496,981.6660429081828,5.489110683048431,179.2123013434819,1957.842975133317,4.49915,,0.6849
     C/1984 U2 (Shoemaker),,,,2446068.5,0.970910096789837,41.75033530644063,1.21451321305621,13.88136719631063,82.28615739982504,0.290986,4.0,0.72407
     C/1984 V1 (Levy-Rudenko),,,,2446071.5,0.9992110362224068,1163.486000129168,0.9179483098386968,65.71461395786685,2326.054051948498,0.423998,,0.84312
     C/1984 W2 (Hartley),,,,2446479.5,0.9994729519918752,7589.981411667239,4.000284584723119,89.32693896201644,15175.96253874975,3.64613,,0.70355
     C/1985 K1 (Machholz),,,,2446235.5,1.0,,0.1062503320789703,16.2764792831799,,0.2078,,0.69962
     C/1985 R1 (Hartley-Good),,,,2446371.5,0.9998872234733124,6158.910454459494,0.6945805292340071,79.92954402939705,12317.12632838976,0.221129,,0.72989
     C/1985 T1 (Thiele),,,,2446415.5,0.983282486979934,78.78809300675577,1.317140970666608,139.0692832678015,156.2590450428449,0.514308,3.0,0.73639
     C/1986 E1 (Shoemaker),,,,2446598.5,0.9468403243579108,67.60497153908695,3.593858358810529,159.8084469070837,131.6160847193634,2.65686,4.0,0.59391
     C/1986 N1 (Churyumov-Solodovnikov),,,,2446809.5,0.999207112439118,3332.287982591803,2.642129690673336,114.918049447395,6661.933835492932,1.68032,,0.77296
     C/1986 P1 (Wilson),,,,2446824.5,1.000314965394949,-3808.82467931473,1.199647969411932,147.1191679685332,,0.391011,,0.53256
     C/1986 P1-A (Wilson),,,,2446920.5,1.000312,-3845.0352564,1.199651,147.1191,,,,
     C/1986 P1-B (Wilson),,,,2446920.5,1.000797,-1504.8243413,1.199345,147.1192,,,,
     C/1986 V1 (Sorrells),,,,2446850.5,0.9999259536806998,23244.33602385936,1.721157527143638,160.5798246092682,46486.95089019158,0.82709,,0.63322
     C/1987 A1 (Levy),,,,2446845.5,1.000394410239314,-2336.349359297214,0.921480109921712,96.58291953229757,,0.476398,,0.82893
     C/1987 B1 (Nishikawa-Takamizawa-Tago),,,,2446852.5,0.9957982687062688,206.9595632447118,0.8695884734222341,172.2299851880503,413.0495380160015,0.0477122,,0.75357
     C/1987 B2 (Terasako),,,,2446833.5,0.9952200165169108,82.19416500482055,0.392886751129357,40.85689340199738,163.9954432585117,0.596775,7.0,0.93196
     C/1987 F1 (Torres),,,,2447179.5,1.001208939868476,-2997.904748389623,3.624286572221827,124.0787132105054,,2.70866,,0.53823
     C/1987 H1 (Shoemaker),,,,2447102.5,1.003211651514714,-1699.216266315895,5.457290495540165,132.4851563650379,,4.46681,,0.68627
     C/1987 P1 (Bradfield),,,,2447128.5,0.9947371258513272,165.11062492845,0.8689564396071634,34.08806680570367,329.3522934172927,0.202735,,0.65698
     C/1987 Q1 (Rudenko),,,,2447065.5,1.00044313308015,-1359.867866609714,0.6026024363277476,114.8752757183371,,0.301297,,0.76171
     C/1987 T1 (Levy),,,,2447092.5,0.9999904334395116,53860.67425171667,0.5152613981717605,62.53265896386944,107720.8332420352,0.462617,,0.73614
     C/1987 T2 (SMM),,,,2447074.569,1.0,,0.00538,144.256,,,,
     C/1987 U3 (McNaught),,,,2447168.5,0.9985580735770364,583.3631261167292,0.8411667057302886,97.12648071037728,1165.885085527728,0.151911,,0.59436
     C/1987 U4 (SMM),,,,2447086.527,1.0,,0.00627,144.466,,,,
     C/1987 W1 (Ichimura),,,,2447127.5,0.9999993915312224,327902.5515529031,0.1995184647105148,41.62050035038317,655804.9035873414,0.251203,,0.88178
     C/1987 W2 (Furuyama),,,,2447172.5,1.000230074467561,-7299.904943950469,1.679521743225016,117.7819673357609,,0.940597,,0.55495
     C/1987 W3 (Jensen-Shoemaker),,,,2447346.5,1.0036030577622,-924.9768042790135,3.33274485451239,76.70040669090791,,2.35982,,0.53988
     C/1988 A1 (Liller),,,,2447277.5,0.9965633764274856,244.8147107263901,0.8413360057805781,73.3223550230319,488.7880854469996,0.0856922,,0.49081
     C/1988 B1 (Shoemaker),,,,2447366.5,1.003064789821794,-1641.528202352235,5.030938926756805,80.56829425460953,,4.41011,,0.46035
     C/1988 C1 (Maury-Phinney),,,,2447236.5,1.00000052935711,-3647207.47036457,1.930675205805696,93.15868283813296,,0.959834,,0.31459
     C/1988 F1 (Levy),,,,2447303.5,0.9977148303712776,513.8373368599499,1.174205476295893,62.8077422039957,1026.500468243604,0.248818,,0.6998
     C/1988 J1 (Shoemaker-Holt),,,,2447335.5,0.9978077677216638,535.7494127058251,1.174487155633374,62.80704966954395,1070.324338256017,0.249062,,0.70661
     C/1988 L1 (Shoemaker-Holt-Rodriquez),,,,2447471.5,1.000677161723782,-3653.923503035214,2.474297137882745,97.68855989990996,,1.74747,,0.58049
     C/1988 M1 (SMM),,,,2447340.284,1.0,,0.00516,144.706,,,,
     C/1988 P1 (Machholz),,,,2447392.5,0.9999993863078254,268133.6977749013,0.1645515520800235,40.19865550657445,536267.2309982507,0.394702,,0.62912
     C/1988 Q1 (SMM),,,,2447395.319,1.0,,0.00591,144.436,,,,
     C/1988 T1 (SMM),,,,2447446.572,1.0,,0.00513,144.786,,,,
     C/1988 U1 (SMM),,,,2447459.364,1.0,,0.00579,144.716,,,,
     C/1988 W1 (SMM),,,,2447483.869,1.0,,0.0059,144.796,,,,
     C/1988 Y1 (Yanaka),,,,2447538.5,1.0,,0.4278137122523382,71.010955287298,,0.0693641,,0.85424
     C/1989 A1 (Yanaka),,,,2447561.5,0.99863759034489,1390.639657293497,1.89462089587541,52.40972258159897,2779.384693691119,0.910805,,0.74876
     C/1989 A3 (Bradfield),,,,2447551.5,0.9780924999204414,19.19513367253992,0.4205173924583054,83.05927426289587,37.96974995262154,0.573084,7.0,0.99111
     C/1989 A5 (Shoemaker),,,,2447551.5,0.9955190584954484,589.081028416607,2.63963762977597,96.55853481837318,1175.522419203438,1.69316,,0.79297
     C/1989 A6 (Shoemaker),,,,2447567.5,1.0,,2.207946223400923,25.50559647350688,,1.23703,,0.47169
     C/1989 L1 (SMM),,,,2447680.078,1.0,,0.00557,144.636,,,,
     C/1989 N3 (SMM),,,,2447716.272,1.0,,0.00462,144.786,,,,
     C/1989 Q1 (Okazaki-Levy-Rudenko),,,,2447807.5,1.000055680059212,-11536.09603364094,0.6423305102281119,90.14594204719144,,0.288329,,0.67488
     C/1989 R1 (Helin-Roman),,,,2447789.5,0.999994757758242,252659.8167747952,1.324503842098288,128.1332600251004,505318.3090457483,0.360937,,0.78235
     C/1989 S1 (SMM),,,,2447798.355,1.0,,0.00476,144.768,,,,
     C/1989 T1 (Helin-Roman-Alu),,,,2447847.5,0.990613991284016,111.5829491990461,1.04731853373744,46.03653761099656,222.1185798643548,0.374865,,0.83016
     C/1989 W1 (Aarseth-Brewington),,,,2447865.5,1.000064988346867,-4626.812393297276,0.3006888887045017,88.38628146982141,,0.66777,,0.62447
     C/1989 X1 (Austin),,,,2447998.5,1.000228081863031,-1533.545417694618,0.3497738959103122,58.9563677985423,,0.138552,,0.64958
     C/1989 Y1 (Skorichenko-George),,,,2447946.5,1.000301347318485,-5207.17263932486,1.56916751174884,59.36587406151146,,0.734637,,0.63295
     C/1989 Y2 (McKenzie-Russell),,,,2447890.5,0.999996489781556,562869.8744784609,1.975796214980326,160.3362752621124,1125737.773160707,0.996237,,0.94133
     C/1990 E1 (Cernis-Kiuchi-Nakamura),,,,2447982.5,1.0,,1.068341053813668,48.14243049526325,,0.515787,,0.76236
     C/1990 K1 (Levy),,,,2448193.5,1.000583086635218,-1609.945375021148,0.938737631606041,131.5839768965119,,0.208765,,0.79221
     C/1990 M1 (McNaught-Hughes),,,,2448237.5,1.001289660713232,-2079.821711781647,2.682264352211716,132.7749598546743,,1.69879,,0.41277
     C/1990 N1 (Tsuchiya-Kiuchi),,,,2448160.5,0.9953979037532508,237.3789686866869,1.092440860850179,143.7834751310391,473.6654965125236,0.103777,,0.72432
     C/1991 A2 (Arai),,,,2448277.5,0.9906638424740422,153.6169539330847,1.434192080577088,70.98028030443429,305.7997157855923,0.493839,,0.70547
     C/1991 B1 (Shoemaker-Levy),,,,2448756.5,0.9935757016990748,352.5784429919674,2.265069092256138,77.28794057014724,702.8918168916787,1.81747,,0.71737
     C/1991 C3 (McNaught-Russell),,,,2448431.5,1.002496025303641,-1914.125632621003,4.777706013369888,113.4437623321004,,3.94905,,0.40723
     C/1991 F2 (Helin-Lawrence),,,,2448612.5,1.000421100018706,-3604.185791092349,1.517722704048847,95.45655929643364,,1.22959,,0.59012
     C/1991 L3 (Levy),,11.6,,2448619.5,0.9288584031320763,13.81307682192355,0.982684342770944,19.19010771073673,26.64346930107617,0.0753173,3.0,0.74332
     C/1991 L4 (Helin-Alu),,,,2448783.5,1.000178766384214,-27129.68048085295,4.849874884445977,49.29251377736286,,3.91284,,0.77683
     C/1991 Q1 (McNaught-Russell),,,,2448846.5,0.99448867269821,579.5276573185928,3.193966599922323,90.50620551156364,1155.861348037263,2.83261,,0.47397
     C/1991 R1 (McNaught-Russell),,,,2449109.5,0.9998516694306198,47069.98490914997,6.981917662293495,104.5220918486352,94132.98790063766,6.09271,,0.58254
     C/1991 T2 (Shoemaker-Levy),,,,2448691.5,0.9998609384712,6013.613507484167,0.8362622879634103,113.4967463977567,12026.39075268037,0.086484,,0.76773
     C/1991 X2 (Mueller),,,,2448651.5,1.000201387727965,-987.1342476950912,0.1987967233397178,95.57437028926192,,0.00670913,,0.9251
     C/1991 Y1 (Zanotta-Brewington),,,,2448631.5,1.000056697563823,-11357.97278110887,0.6439693866566208,50.02822548115083,,0.319982,,0.66613
     C/1992 A1 (Helin-Alu),,,,2448678.5,1.004251691899349,-709.5049930966343,3.016596631696579,39.2710796128736,,2.22595,,0.75059
     C/1992 B1 (Bradfield),,,,2448662.5,0.9999257139602512,6732.201164431336,0.5001085632978257,20.23782970756512,13463.90222029937,0.326537,,0.43133
     C/1992 F1 (Tanaka-Machholz),,,,2448767.5,0.9959770275487873,313.5749527703129,1.261503396385342,79.29242271015507,625.8884021442404,0.615345,,0.5493
     C/1992 J1 (Spacewatch),,,,2449202.5,0.9999734913795164,113435.2137276099,3.007011030180084,124.3187544758918,226867.4204441897,2.54094,,0.77999
     C/1992 J2 (Bradfield),,,,2448761.5,1.0,,0.5923200502942444,158.5646251632905,,0.100513,,1.1973
     C/1992 N1 (Machholz),,,,2448812.5,1.004624882362232,-177.1639369404108,0.8193623671792718,57.56797243985144,,0.14595,,0.70046
