source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
5817251800480924928,256.7701079337872,-63.8694227318733,0.6046845813674167,2.430467658339237,-0.413174464587588,11.717164,1.253665
3356198946743471488,99.74189057952997,14.93443109984942,0.1609558534427394,0.8527458637339371,-2.3718679050213485,20.645983,1.7618465
3356198946743987072,99.74747553625218,14.93854941853774,0.5986907085673245,0.6530192056961963,-1.5390367178119106,20.641764,1.4358749
2061795820633132544,303.047045806746,39.1198204819822,2.20405288860434,7.519033667590882,0.918457043314955,18.375496,2.5337925
5817251800480926848,256.75512479621506,-63.86856191193697,0.1152318449627984,-4.955737999579115,-7.37286575403559,13.675315,1.6447649
2061845406039170432,301.86103446670825,38.52774795514845,-0.1955813935687916,-3.228509995178792,-6.020369377591267,20.21165,1.8108959
3356198946745248000,99.74588870627365,14.947213958763635,1.7295188984130607,3.82841391184312,-4.902065871887895,15.565023,1.3634853
3185553642601180160,67.79486504016069,-9.478249081001566,0.6274226484320939,6.254961725365452,-7.302444582883639,15.478977,0.8712244
2061845406039171840,301.86005190490334,38.5286419144131,2.5669545491645835,-2.1137625805991207,-14.69947665082709,20.374489,2.2492867
3356198976805879936,99.72392880395324,14.939430495920538,0.6568658349932331,0.1169384852843961,-5.654130829564958,18.712166,2.1475182
3357561684031730432,101.01044020916112,15.3840420276841,0.7877422200707941,0.5877022228963376,-3.021855898110985,17.706596,1.4987888
3178028103984152704,69.63052656079488,-12.044657573656524,0.8216705743297011,12.25705344158452,-1.3915751843191142,16.770132,1.2738838
3178028138343897088,69.5858413575806,-12.078900240027204,1.0710385556641064,3.1725328621842657,8.955118873926933,15.012577,0.95979214
3178028168406181120,69.60284075741706,-12.067149795201844,0.7119214415160587,0.4796158930836647,-6.46475284323638,17.930988,1.8663826
3178028168406182528,69.60527968464397,-12.06597369845727,0.8328268111108611,0.6819872951676154,-12.389769602600335,18.938904,2.1661434
3178028168406182912,69.60103418402062,-12.0648922494977,0.8647320028705789,17.47327407538266,9.865814401947048,18.468641,1.6132679
3178028207063373568,69.5723602361868,-12.062506940052067,0.1916346276970008,1.2711957403006957,-0.4907428466157038,17.687366,0.80711746
3178028237125680384,69.58623454607388,-12.045100414859428,1.3507657700205404,8.514269353061033,-6.113301119086656,17.65004,2.0497093
3178028310142583040,69.62832799012628,-12.043728871407092,0.3909715610819977,1.6527963583334104,-3.0960280983156725,18.483322,1.2279682
3183372069794715648,74.45534570357196,-9.196266516942185,0.0740212373691481,0.4152832302168437,-0.0146505632695201,20.003063,0.60005
3178028378862060416,69.60682868968675,-12.03742943275449,0.25216541126264,1.0400560620743298,1.6768231117901675,16.973372,0.81067276
3178028408924178304,69.96720940193342,-12.317429854739224,1.3169498193888352,15.750308948314975,-8.182373712154288,19.131672,2.7567997
5816708847887010432,255.69300018092235,-65.16566848102632,-0.5362888796282749,-4.823745589513319,-1.91269552750756,19.902256,2.1744251
5816708847887279744,255.6967273815184,-65.16003041034162,0.8374848912465234,-4.449244044746798,-6.477313221661692,16.691736,1.2144747
5816708847887280512,255.69461201716192,-65.1608454722201,0.1141330786295731,-4.612059026301465,-6.882965420590501,19.556517,2.1246986
5816708847887565184,255.6957649141887,-65.16385204255191,0.0861473086673472,-0.7406524719109915,-3.278075929959767,20.909544,1.4803867
3357561684031725696,101.01562064387576,15.381227375048097,0.4324514189737538,0.4857850028331354,-1.1320488961163686,19.468092,1.2312145
3183372074090388864,74.45670502914797,-9.195384009161048,1.357968196457309,-0.2423143034038201,-4.185355575974785,20.717419,1.4449997
5816708847901455104,255.72178796655356,-65.17689148992183,0.2414292717768558,-4.247838549404105,-1.7326560268715832,15.570513,1.4543047
5817073061125560064,258.0125514449639,-64.02327308741604,0.5550953979941518,-2.4074622230169744,-6.334733505565833,18.826704,0.9304962
3356602261351273344,96.5923673634054,14.233964237206536,0.1817911817386522,-0.2281495632055883,-1.076705644866162,20.32665,1.3603401
5817073061125560448,258.00673759254954,-64.02564182069858,-0.0516130663170254,-2.976410704049788,-2.568181460980593,17.993238,0.91077805
3188465389906662272,73.21189586940291,-5.415663427847277,0.684054897745161,1.8959324663260595,-0.3592367823097187,19.291967,1.4049377
2061432024026460672,305.5906115734174,39.462324236090296,1.3534204600304844,6.494043023179884,-6.672715383656709,14.164923,0.9117718
2061432024026462208,305.5881486430381,39.461909730504814,0.3835530866800614,-3.884826864015148,-4.204307495398068,17.95651,2.1396198
2061432024026464768,305.5902319449473,39.46837371091546,0.5625431831190958,-3.2020599992561287,-5.092076311558891,15.149991,1.4191942
2061432054079801344,305.605151034738,39.46741473730131,0.6829765131715625,-0.4651165451789463,-2.8954973986761674,12.208244,0.9331522
2061432054082025856,305.59785495865003,39.47401323125512,0.0440405299267202,-3.2400436436797566,-5.254756463095965,18.41929,2.8759956
3180637206419466368,74.48913339659485,-11.261962646755483,0.9406211458817118,0.66365831492358,4.204982206120226,19.091763,1.8993225
2061432054082028928,305.6090604408925,39.4737066178671,0.6464586371874101,-2.184280249495372,-15.633477635734156,17.297724,2.034956
3188465355548283648,73.18532433925681,-5.403448064626158,1.656608981325298,5.757033334971762,-2.564700629378178,16.414583,1.4434366
2061432054086198912,305.60111594757814,39.47584509343002,0.6752673468718391,-2.9537789641239325,-5.953904924590633,19.022783,2.0892715
3180637382514817920,74.46488742258252,-11.248310488149135,0.6362578909350701,1.6707280198333796,-7.281079889074412,17.281315,1.1149559
5816882124050333952,255.94772561823305,-64.07045115326322,-0.6044116081570167,-1.7337078506923485,-4.347604383117715,20.50006,1.0922642
3356874042584965760,98.5168162830258,14.637613680289572,0.391728474503579,-0.8630478863355755,-1.703826010400192,16.84898,1.1937332
3180637382514818560,74.46652130897978,-11.253168514950744,0.8274344743382254,2.847800981114391,-4.513886140629311,14.044857,1.1167545
3185551203057517440,67.8330764422881,-9.463301371326184,2.083314201406385,7.148599201268674,-5.7577686875698735,20.069782,2.4568768
3185551203057517696,67.8341296162742,-9.463672204063885,0.7733606708266372,3.868595161185437,0.5561631192784333,20.256386,1.7407494
3185551203059836800,67.84772188958127,-9.462880945450935,1.6059288800166331,10.932509512905558,-5.501021640284817,18.34121,2.5129986
3185551203059837312,67.84261091403653,-9.46016053288816,0.8696711216121383,18.05989942764428,-0.4146582976580313,13.447327,1.18997
3185551237417255680,67.85202345982522,-9.45225185193726,0.8034334074357146,3.6363259216882127,-4.284141768220479,20.505875,1.8023338
3185551237419743232,67.85742347981466,-9.449002305154982,1.2250815591626276,1.4809526524063843,-6.954375130723568,15.457314,1.1668949
3185551340496488192,67.92537200707554,-9.505748609324998,1.7848020502327586,18.67862563249713,5.4751746388455205,20.528938,1.653368
3185551340498786816,67.92866083176595,-9.497549715937472,0.4004922729388758,-6.431782907852341,-7.676131469124667,19.090029,1.873476
3185551370561065856,67.94626320308251,-9.489796595965553,0.2217641875963568,5.17322568070228,-6.0158996118621335,19.614447,0.94459534
3185551374858523776,67.93184303172566,-9.48785584357922,2.955481822426379,2.520341294471499,-4.58456997601694,17.839369,1.621067
3185551477937737344,67.94491778680064,-9.476861062163342,2.290912979360884,1.1049197083718143,4.7935945646224445,18.980938,2.8803196
3185551512298471424,67.96608344221518,-9.472744144959146,2.805886635875139,51.49114645191233,-21.08683027263924,19.413511,2.6100273
3185551718453604352,67.94980474479274,-9.46565449048868,1.0703368629556984,12.634614471782434,-24.917991606872565,20.901367,2.125494
5816708847901457280,255.71411693490427,-65.17502490561134,0.1074061961189992,0.4423443773441574,-2.0307803107335745,17.03292,1.2416897
5816708847901460992,255.70776051703507,-65.16962616012898,0.7918143426236603,-3.290714262846385,-8.68226433215063,17.20187,1.3786373
5816708847901465728,255.69303598395348,-65.16604233683755,0.422860462645754,0.1992500527644942,-10.67008486058728,19.573042,1.1613293
5816708847901727488,255.72789793832035,-65.17098964570195,0.1708806124760977,-9.379090365321003,-6.282839956639367,16.841684,1.0181236
5816708847901727616,255.7266847732896,-65.17057432016361,0.4541205140420085,2.403153647363217,0.6672240648289053,13.888968,1.3291168
5816708847901728512,255.7220335476729,-65.17046301119153,0.324618097241064,0.4975611095700667,-9.304437031077768,17.003384,0.97044754
5816708847901734528,255.69752400088487,-65.15988669555463,0.3880169007840711,-2.0370076724190738,-8.19588199023631,19.05695,1.119997
5816708877953422336,255.7245595634023,-65.16804983699376,0.2313932438738517,-5.2062201268258885,-4.737559446011671,19.824492,1.5164356
5816708877953437312,255.7203273912832,-65.16301600645711,0.3616534901062167,0.0768315023973263,1.538432052485916,16.875244,0.9710121
5816708877953446400,255.7306237732555,-65.15964757568888,0.3280987462190272,-0.0644061049685915,-9.020056726674078,19.167078,1.2071075
5816708877953446528,255.72971099119584,-65.16148217560722,0.0374541910764128,-5.106125134199079,-0.9763313406178727,18.662426,0.94555855
5816708877953449088,255.7128741312691,-65.15931025662015,-0.0392626156655862,-5.411847191564134,0.040309853725385,18.086376,0.9986801
5816708877953469440,255.7110148024485,-65.15190942688065,0.4974778119648455,-2.3867648144522917,-6.587270770696726,19.666018,1.5192051
3188465389907120256,73.21239288486926,-5.408031297976362,0.8567521565405184,6.802277950692017,-13.32196928618945,20.76321,1.388094
2061845406039178624,301.8603801794453,38.53076449471366,-0.4990029818647409,-3.2325739542259413,-4.831956442359521,20.366755,1.1971741
5817251800480927360,256.7494707712637,-63.8685817557085,0.1452011677311599,-2.2720458308699585,-7.171345476931328,14.9026,0.86464024
2061845406039179648,301.86134688623343,38.53117707682986,-0.3417178826207203,-3.002294338631474,-4.563976689026454,20.273073,1.7104816
2061845406039185664,301.86258430419963,38.53327056277552,0.549591635258194,-2.3930819509040053,-6.367154709537292,20.315847,1.6185493
2061845406039187712,301.86120210382893,38.53386468452808,0.0667965137360309,-2.930014916259001,-4.5572496670650295,19.667269,1.874176
3188465424267754240,73.21894922278744,-5.401599507113941,0.8143068181945411,-1.817763242034476,2.039992407927297,18.06823,1.7263851
5817251830538408064,256.76580802095367,-63.85084087644389,0.1906695220595959,-1.0780335896996869,0.8108109153600697,12.773286,1.4447451
2061845406039188096,301.86417845159974,38.53376535149484,-3.45312078470918,-2.6611046779452514,-7.316207263247653,20.263569,2.043522
3188465488691409792,73.20860245018929,-5.390135493486133,0.4188232754853578,-0.6495435389411855,-0.9877534058096528,19.57279,0.8239536
2061845406039202176,301.8611063695145,38.53814774507604,0.3585407277075447,-1.761156552207074,-2.5363088181679565,20.226496,2.0646725
2061845406040580352,301.868766912664,38.52888958651172,-1.629159958015954,-4.718698042477355,-10.240560941257607,20.327677,2.2852898
3356874042585557120,98.51041934637344,14.635391572917293,-0.3466820265150115,-2.275270301972851,0.1009523619915542,20.568787,1.4470215
3356874046882025728,98.5216515998622,14.629246423286098,-0.1343287222651194,1.8062680968552696,-1.487656118395368,20.262308,1.5207214
3356874046884957568,98.51881970098812,14.633127062728938,0.2243878541630048,0.5013906806456147,-1.7409285654224254,18.08861,1.5601807
3356874076944692096,98.49473834805634,14.62540656951163,0.222316425223721,0.337616915678,0.1334672036872679,19.06993,1.5236492
3356874076944692864,98.49027106812778,14.626223971674118,0.8037658599009605,0.0536111873402892,-3.97217048990364,17.549753,1.5456581
3356874076944695936,98.49202998659324,14.629479266497327,-0.281209938002153,-0.7567755768923553,-0.5961580005018235,19.227934,1.4363976
3356874076944697728,98.49522968316282,14.631389051950917,0.3926108089793956,0.6631066232943937,-1.0796055073801252,18.506859,1.242527
3356874081241777024,98.49635156809823,14.637099644671354,0.9668729153305826,-2.2014687654928373,-0.6184910075875476,19.994772,1.4796581
3356874081244704256,98.48994318294432,14.63352170110869,-0.6835133889212281,-2.2730238547968926,3.07531860957884,17.29321,1.3139858
3356874081244705024,98.48746466316646,14.631586134942117,0.3534616541282497,-0.7019984093302815,0.5156960610611343,16.759794,1.2271423
3356874081244705664,98.49181668690058,14.623945079348918,0.1627101302710652,-0.1631426487231839,-0.7253484805478624,17.442287,0.9642811
3356874111304439424,98.50643801465822,14.635068421890152,0.0948986330271155,-0.7655341271767588,-1.3949280804483286,19.719675,1.6382885
3356874111304444672,98.49960661946432,14.641935083907052,0.8777099004762751,1.091239412137156,-1.4277339937072342,19.190207,1.5096321
3356874111304445696,98.5073344429307,14.64148655791898,0.3571226136060824,-1.0538846586996495,-0.168895866805887,17.423243,1.2722073
2061432054086199936,305.6079806615273,39.46590421179143,0.1298265032400672,-2.1529213202604263,-1.2696497319588658,20.334433,2.4598427
2061432054086200192,305.60941576975495,39.47277719542047,0.4106780399240253,-2.9482796825294115,-3.2674017495714835,19.893852,3.2252827
2061432058378303872,305.61024185380165,39.46928227139952,0.6233798215089049,-0.5222307661810242,-5.531220343573088,19.00115,
2061432058378304640,305.61199773419503,39.47238110210524,0.3874625128608828,-6.365219473863412,-9.839519960210175,19.605227,2.0121994
2061432058378312320,305.6050235550438,39.47213280615609,0.4547360908984758,-3.083898895140317,-5.96511048946714,20.665033,2.1314697
2061432058378329472,305.59705951142195,39.47359079708814,-0.077729211159952,-5.291559706689341,-6.0607215253959055,19.67865,2.646553
2061432058378330496,305.59937691395294,39.47746378593371,0.4898382243633663,-1.2670370245601208,-0.2869581145212128,19.581217,2.1026096
2061432058378331520,305.60049133320734,39.47924713879236,1.2502914070953912,-8.843923554919789,3.456083782969115,19.614683,2.423708
2061432058379058560,305.6099813247725,39.47083660131987,-1.800842939394801,-2.4444499196237457,-5.22168902725158,20.824858,2.28191
2061432058379059840,305.61092361188287,39.475816377090936,-1.2284298168754355,-0.9302460413599845,-0.2142477676013169,20.850964,1.764925
2061432058379060608,305.6005562060776,39.470783701212405,1.1727542970111362,-3.503745786247242,-1.7834566354629615,20.752338,1.8665848
2061432058379061376,305.60695624127334,39.48019624822658,1.401118212287054,-5.616952879628423,-4.962724263892749,20.794584,1.9802418
5817073061125560576,258.0174797786654,-64.02064412716184,0.1564664712594484,-5.501909793141484,-4.971410458069911,17.391132,0.95796394
2061432058379600128,305.60212565886354,39.47980949816522,0.7735463370484486,-4.630467563692196,-4.933607202746481,20.319801,2.8107357
5817073061125563392,258.0081729715578,-64.02063185303557,0.3622396783114991,-4.092344849480458,-4.739449330474318,17.170034,1.0409527
3356602261353725312,96.59801790787596,14.233409969221253,-0.4157560836811248,0.2728089056411548,-0.4781161513992483,19.835054,1.5274487
3356602261355323648,96.59714832489009,14.239098255658655,0.1744052128407258,0.6251886295936249,-0.5996843338466249,14.786009,1.8386106
3356602291416598912,96.4182883023864,14.105086655880193,0.38678020199938,-0.4068130776938978,-1.2765547715781,12.311382,1.9356899
3356602291416833024,96.409163507855,14.101584657929411,-0.7938606621930558,-1.188582384317877,-1.7717856722021126,18.259167,1.5739422
3356602291417665664,96.4165189944505,14.106346708466134,0.1053487416643514,-0.0179553545797488,-0.7543337234383792,18.160614,1.4172535
3356602291417665792,96.41797274787744,14.102719152901928,0.1172146383899997,1.1542332068705656,-0.3549662506560751,18.50773,1.5990238
3356602295711146624,96.42195382795352,14.09994005167831,-0.2552674180651527,-0.6670124048577253,-0.3335892569622543,19.377235,1.615509
3356602295711154304,96.4146991698802,14.101755727882466,-0.1787912791503186,-1.5490996736666025,-0.9466984767101888,20.003677,1.5486336
3356602295711154688,96.41283013120088,14.103315456177182,0.2182954341862716,-0.3123810969487901,-0.2950394023828359,18.15133,
3356602295711157376,96.41428785028258,14.094737778211538,0.3678718667685118,-1.4797399893605796,-2.05629514218236,19.123943,1.3929005
3356602295712836352,96.41768168671184,14.109397623343384,0.8418076550056808,0.0288949187973521,0.3863117895312313,20.416885,1.3149147
3356602295712840064,96.41774760066666,14.106185726308022,-2.2820191174735736,1.2823075951808447,-3.8618613170470266,20.394545,2.099495
3356602295712850304,96.41222993582612,14.10270753879454,-0.1952274217967528,0.2139329584059099,-1.4908298902663966,20.479755,1.5746078
3356602295715116544,96.41290054405628,14.102824422062,0.7424298253256449,-0.2275839007240796,0.6583731737363286,16.8548,1.3446074
3190140014836516224,60.76613323423472,-11.466813405873877,0.3411439286075144,6.194802891452489,-5.139992290732518,16.482988,0.9679146
3190140079260195456,60.81377214081505,-11.479667926538593,3.111773632893497,20.49334091237144,-1.1100319470721445,17.744968,2.741768
3190140113619935232,60.82504962815219,-11.474935035355204,1.4041114128083731,1.513342886797349,-3.3597633035310515,20.579153,1.8952351
3190140147979677568,60.81439457529716,-11.468402709174365,-0.1906208823106593,4.824148603507849,-4.751547974995012,20.479,1.1289463
3190140147979679872,60.80833024445478,-11.46555035272358,0.5113760795455602,0.8843636541525213,-1.8246122945119945,18.529339,1.5557289
3190140491577069056,60.819780899016976,-11.45181547789043,0.459699410399131,7.418865319116599,-6.910678802694079,17.984974,1.434948
3190140530232586752,60.83042822996445,-11.432919929195634,0.6510530640250591,4.863834977190787,-3.8863696030622927,16.781197,1.095808
3190140560296552576,60.81015567114431,-11.439067904570765,2.107634614212935,-5.691929357996791,-15.095727664156987,19.31629,2.5626125
3190140560296556800,60.80934948174946,-11.428875952722288,1.0737572014527406,0.5214672669129292,-0.4536699400803518,20.292458,0.8829956
3356198976805880960,99.73165641290026,14.939992891586057,0.2912839736058278,0.8226032252155713,-1.950347866632197,17.700926,1.1724262
3190140633311800576,60.991980090307,-11.553203227464678,1.2335700269935066,14.732564048417398,-6.679640949636597,15.522608,1.2093544
3190140697735461504,60.98246094582967,-11.548730540146732,2.603885290070349,-3.4102590357400246,-6.413348261728631,19.707111,2.6120949
3357561684031739648,101.01674788484988,15.392177025188426,0.3555097994919028,1.4042832614359435,-0.4598182581955601,19.02155,1.1607952
3357561688324009088,101.011266418407,15.38609500361135,1.8933640704942485,1.226397907378022,-4.131462013700063,20.536663,1.1719933
3357561688324011264,101.00955148890245,15.384272811028394,1.5174642797941915,0.8923745946249759,-5.722999149438629,19.137203,2.1695957
3357561688328048512,101.019055952755,15.382118248576612,0.172781027360748,0.1834161721110612,-0.1491073694410853,17.074097,0.845438
3357561688328050176,101.01656524242816,15.377514409341876,0.3674263789181395,-2.284286777519945,-0.7935554387433111,15.784537,0.9795008
3180637412577903872,74.48486335898652,-11.248251051351588,1.4646935059765724,9.424579974305273,-10.16903439825991,19.017164,2.1807804
3357561688329436416,101.01765643968928,15.390385499127806,0.0911670911527893,-0.8712744787316453,1.4158229813822538,18.564377,1.133625
3180637584376577408,74.41411217204906,-11.277997676022329,2.79705957559573,4.414548508718929,4.493055209798338,19.123945,3.1035957
3180637588673252096,74.41418222549446,-11.277881947530645,4.461426633725511,-3.832688720801003,10.53968605071243,19.028263,3.0708675
3180637623032344576,74.39680506532781,-11.281574854847538,2.0632271171184167,-0.4164353974532475,5.275483869641279,20.493795,1.5597
3357561718391476096,101.02825841452116,15.391142195811351,0.1430365142735291,1.9321016831933548,-2.256197995569251,18.648672,1.0457516
3180637653096058240,74.39319528310567,-11.27105157126431,0.6869494238373665,1.3519669782539576,-0.9139457377066156,19.72141,0.9120674
2061845406040583808,301.86743095675325,38.52715490809667,-0.9850965457973851,-3.662722961778158,-6.963661635043511,20.52958,1.5933609
2061845406040586752,301.8640450483528,38.53132160320826,0.4176747913937798,-3.2983979492135824,-6.9872773446407646,20.425829,
2061845406040589056,301.8617364518847,38.53269871680957,-0.5298731824475437,-2.784776573196785,1.0426905229872572,20.508835,1.9833279
2061845406040590080,301.86500788825214,38.52150541728996,-0.3448374694541917,-1.700702502053005,-3.413121254773758,19.880249,2.0408058
2061845406040590208,301.8653484008629,38.5210977683214,0.1043081443769884,-3.0730780613225623,-4.20045514468225,20.219753,1.1659489
2061845406040596480,301.8601709599255,38.52382095793556,0.1932564394221958,-1.3207393765234925,-5.035046265218786,20.71362,1.6848564
2061845406040603648,301.8543035872256,38.526128300757,0.8650674404012404,-2.2885687267382084,-2.8540712310927345,20.79946,1.4209919
2061845406041193088,301.86082389737845,38.53523871415712,0.5677789057280035,-2.4716310707000835,-5.682713818764952,20.767431,2.202879
5816708877957553536,255.7266349836112,-65.16734361195064,1.01732574589393,-1.9058319162947743,-9.055040001353184,18.753902,2.3501892
5816708882246997120,255.727317271384,-65.16875627106344,0.0937591328925278,-3.6991615527220167,-7.013400576071443,19.475752,1.0732231
5816708882247005440,255.730596029088,-65.15689627599522,-0.1440681123273497,-3.004531063113675,-5.776999842256847,20.200901,1.8192787
5817251830538957568,256.7776310075291,-63.866999897247645,0.0815065998978601,-2.0196664661903947,-5.151170159055506,20.283783,1.9291039
5817251830538962432,256.78204284549105,-63.86566383045271,0.3266496169459992,-3.3087249553695988,-3.7948299182776304,19.045172,1.2758312
5817251830538970240,256.7891139031805,-63.86368439592198,-0.0747890524373862,-2.8817078433163696,-3.9291240531941103,19.614088,0.8882332
5817251830538993920,256.7586364009716,-63.85668377590718,0.489365132887724,1.9283886103990588,-3.592589461289604,18.165026,1.2128143
5817251830538994688,256.78131285421154,-63.85752359880279,0.7572469998327642,-2.047106285951198,-12.385043356392083,13.287634,1.2436447
5816882124050465536,255.9460234970192,-64.06456259208599,-2.261621578078881,0.763823928523321,-5.953731783379766,20.703312,2.234129
5817251830538994944,256.7750102797856,-63.85972148344173,0.6686960194638307,-3.7554266996276873,-3.883340883768377,19.19212,2.0536861
5817251830538998656,256.7650299288849,-63.854937249276986,0.7516443225269732,-0.0720666080070999,-5.393152553708644,19.639341,2.367281
5816882124050627840,255.9323454252197,-64.06499635496162,1.1135393907604607,-1.438924760615559,-3.213171102090815,20.757746,1.4294739
5817251830544306688,256.77537342232955,-63.85860942007004,0.5218652107225081,1.8128128764114328,-4.737178807250043,18.94827,1.1948872
5816882124050628352,255.9602696832372,-64.0748008667693,2.0990668339293026,-0.8723398611100786,-0.3655575473219545,20.801876,2.0470104
5817251834829983872,256.7815090209681,-63.86892417254959,0.4898750677665504,-4.867302264548545,-5.135448537194907,19.62259,0.7142849
5816882124059761024,255.9520012021385,-64.07214191531189,0.460961733949326,-4.432425762123508,-2.239318923947252,16.196836,0.94303894
5817251834829992064,256.78561859090206,-63.85801301956848,0.4976872305969936,-1.6949404370922652,-9.51298470857885,19.404976,1.5465832
5817251834829993472,256.78044440237244,-63.85801950013973,1.3948682737236542,-43.460842633938896,-32.60009321578027,17.77122,1.4947186
3188465523051123968,73.25243565509463,-5.405956287345365,0.7968222860263826,4.988565534594399,-6.185376735852868,18.91853,1.8096066
3188465527345880064,73.26121605850022,-5.412588152010028,1.785470031608142,7.5227119521812575,9.587380099505358,18.969109,2.2650833
3188465527347124736,73.2584323802368,-5.412054446521341,1.1375058619979082,7.339045661785902,0.8114861494826945,15.404312,1.0373659
3188465557410865792,73.26493313900907,-5.403382604776052,1.467400417803846,2.546623856669348,-2.901209132182672,20.539335,1.4561157
3188465596066441216,73.24503467396758,-5.390376792668295,0.3792532446128266,3.3052070632774813,-1.1268553984746417,17.156763,0.8884201
3188465626130374528,73.254223721162,-5.3818843594651495,1.1930621702435438,-0.5756247295303831,-2.9890195586872874,19.544853,2.155861
3188465660490109184,73.27884382070754,-5.385547141412093,1.535624579927677,12.978320815003949,-3.802375573939636,16.541475,1.6155787
3188465660490109312,73.28025666108311,-5.3843650169398245,1.3680451113800074,12.782670984508284,-3.873564169703355,17.39869,1.914381
3188465664786074496,73.28514998123352,-5.390099273953921,0.3682611348626524,15.222965375095052,-10.272168577102814,16.530458,0.7433109
3188465694849843328,73.29041803938429,-5.387794006049408,1.133825978208516,14.512096655313014,5.06561895277395,19.071177,2.4006786
3183372211530149120,74.47602169942297,-9.182587693036725,1.8941657753514984,11.508847715362352,13.053451762988058,16.502977,1.7851973
3188465694849849984,73.2849018174397,-5.382470628668585,1.6910424875979335,3.0209939974226523,0.2187359000861431,17.862318,1.3536358
3183372310312892032,74.42462897045948,-9.182835419579002,0.6579031827908243,3.274703839924739,0.428554492804613,18.984238,1.6134243
3356874111304446720,98.50081450886,14.643773552356514,0.8286023409441018,-0.549665678868254,-3.867860773436421,19.386137,1.4895935
3356874111307959552,98.50837322336844,14.641262632923128,1.4985868571205538,2.6887914589751767,-15.90646443416931,17.353088,2.0122662
3356198976805885824,99.7183463617124,14.942155364997598,0.5799370468834233,0.4826257894463517,1.9798848866441128,18.754704,2.2008572
3356198981101908992,99.72809885790797,14.941926181812043,-0.6052593227443518,-1.9059942903391105,-3.2767936025747035,20.408083,2.122305
3356198981101920768,99.71788528180574,14.94219827143194,0.0529533191648661,0.3273602999928945,-1.297699950972183,20.282074,
3356198981101921536,99.71801277646831,14.94152678546492,1.016884820801794,2.835677238813008,-6.74391557017816,20.407187,
3356198981101929600,99.71862760823224,14.935763916840962,1.5461322785094893,1.3569149557630786,-1.3444528322855118,20.487654,1.4975319
3356198981104994432,99.72313036276488,14.942230040239476,0.7987108462788958,-1.5224824801824846,-1.5876818488901183,14.722032,1.1327238
3356874115604435840,98.50481703816644,14.641450318271673,0.4431762519959438,0.7995270382490272,-1.2903883727426562,14.369857,1.1552696
3356198981104996992,99.72385118101242,14.934054241319052,0.1676392267261963,-0.9876909094081562,-1.0522430759209411,16.284756,1.0053196
3356199011165630720,99.72883704962564,14.944817998647666,0.4853263005892564,0.8296436951655188,-0.8801080277006232,18.039898,1.2361584
3356199011165635712,99.72855050397848,14.947105516140065,0.214544859650565,-1.267552712991146,-0.6194327526076226,18.118084,1.1979733
3356199011165653376,99.73184128125666,14.954659510124864,0.4258088351263115,0.6543857642808585,-2.135225273759068,18.773136,1.3332062
3356199015461625216,99.73434891115969,14.953227849300628,1.0066520168771254,0.6247161012064567,-1.9766811306332204,20.501688,0.998085
3356602325776588800,96.42170601705446,14.110013593875616,0.4835912706550179,-0.2671720650021859,-0.622434581477429,14.051305,0.8472271
3356602325776600064,96.42738415827787,14.117165127230436,0.7865118781745785,1.1669983805157649,-1.735499942369322,19.745998,1.6069584
3356602330070882176,96.42750334437346,14.10347599048687,0.3246251151223427,-0.886470944689528,-2.892492622176783,19.587755,1.8281975
3356602330072558720,96.43447244517556,14.108944009685793,1.1743276907595486,0.1519268554939661,-2.7088099872462097,20.651161,1.8655624
3356602330074849920,96.43464847231031,14.111832260300508,0.2256332862950234,0.3223194953858649,-0.8896009540333457,17.753931,1.3823528
3356602330074851840,96.42413635415993,14.105623684967384,0.5439596136075286,0.7544451445934848,-0.0899871891430377,14.351341,1.0287666
3356602330075532032,96.43423708975088,14.111741765965206,0.7045372248623328,0.8987251406517837,-0.4613580024278505,19.736406,
3356602360136316032,96.40579474161868,14.105822192877152,0.5497273925709434,0.9470150420540528,-2.656624892106132,19.17882,1.5879078
3356602360136324224,96.40788337878868,14.109628878190753,0.2694786884876793,-0.5458012536197571,1.894401663587427,18.05197,1.4288025
2061795820633135616,303.051246445587,39.12068546227078,0.2843633608867303,-2.1785130357529368,-3.997521964042584,19.031775,2.238325
3356602360136324480,96.40001418097724,14.109192425969564,0.1679395903668825,-0.0751842459635017,-1.0668258688452985,18.33249,1.6840649
3356602360136332800,96.40540942506053,14.113755864756383,0.1766317142800929,-0.8502226701179086,-0.3295633184958968,17.156294,2.0062313
2061795820633140608,303.04747891751754,39.121771141057295,0.5694326954630491,-3.832179499251497,-4.421362712480034,19.431932,3.0376453
3356602364430622080,96.40721026575002,14.117120704127826,-0.2789699016651902,-0.7081507676544242,-1.6026937783767825,20.284704,1.921608
5816882188474289664,256.0758784762828,-64.08076771034747,-0.8584554636286634,-0.5236281158943892,-1.11103015909618,19.922947,0.865366
5817073061125563648,258.0050895893827,-64.02174551297688,0.1829529133895841,0.2072289656808765,-2.4842616083621207,17.782892,0.8401966
5817073061125989248,258.0004547970556,-64.01767709721985,-0.1309041104269681,-3.543627010435984,-4.349941279803124,20.023232,1.0742855
5817073061126024192,258.0147122702649,-64.02707109674633,1.0691359571294488,-9.72950637531928,-6.300104080643284,20.23325,1.1865005
5817073061126291968,258.007883721265,-64.01878850355183,0.1131754626869588,0.1183932770586697,-10.273495299520018,20.496655,0.957674
